,Unnamed: 0,title,startYear,tconst,titleType,runtimeMinutes,genres,averageRating,numVotes,ordering,region,language,primaryName,birthYear,deathYear,primaryProfession
1369,1395,La peau douce,1964,tt0058458,movie,113.0,"Drama,Romance",7.5,6981.0,10.0,FR,\N,François Truffaut,1932,1984,"writer,director,producer"
1370,1473,Fahrenheit 451,1966,tt0060390,movie,112.0,"Drama,Sci-Fi",7.2,41425.0,34.0,FR,\N,François Truffaut,1932,1984,"writer,director,producer"
1371,1538,La mariée était en noir,1968,tt0061955,movie,107.0,"Crime,Drama,Mystery",7.3,8677.0,10.0,FR,\N,François Truffaut,1932,1984,"writer,director,producer"
1372,1558,Baisers volés,1968,tt0062695,movie,91.0,"Comedy,Drama,Romance",7.6,12429.0,35.0,FR,\N,François Truffaut,1932,1984,"writer,director,producer"
1373,1621,L'enfant sauvage,1970,tt0064285,movie,83.0,Drama,7.5,7682.0,7.0,FR,\N,François Truffaut,1932,1984,"writer,director,producer"
1374,1667,Domicile conjugal,1970,tt0065651,movie,97.0,"Comedy,Drama",7.5,8527.0,20.0,FR,\N,François Truffaut,1932,1984,"writer,director,producer"
1375,1720,Les deux Anglaises,1971,tt0066989,movie,130.0,"Drama,Romance",7.3,4940.0,22.0,FR,\N,François Truffaut,1932,1984,"writer,director,producer"
1376,1850,La nuit américaine,1973,tt0070460,movie,116.0,"Comedy,Drama,Romance",8.0,20695.0,31.0,FR,\N,François Truffaut,1932,1984,"writer,director,producer"
1377,1938,L'histoire d'Adèle H.,1975,tt0073114,movie,96.0,"Biography,Drama,History",7.3,7458.0,26.0,FR,\N,François Truffaut,1932,1984,"writer,director,producer"
1378,1972,L'argent de poche,1976,tt0074152,movie,104.0,"Comedy,Drama",7.7,5351.0,20.0,FR,\N,François Truffaut,1932,1984,"writer,director,producer"
1379,2035,L'homme qui aimait les femmes,1977,tt0076155,movie,120.0,"Comedy,Drama,Romance",7.4,6259.0,13.0,FR,\N,François Truffaut,1932,1984,"writer,director,producer"
1380,2097,L'amour en fuite,1979,tt0078771,movie,94.0,"Comedy,Drama,Romance",7.1,6244.0,11.0,FR,\N,François Truffaut,1932,1984,"writer,director,producer"
1381,2162,Le dernier métro,1980,tt0080610,movie,131.0,"Drama,Romance,War",7.4,12793.0,22.0,FR,\N,François Truffaut,1932,1984,"writer,director,producer"
1382,2208,La femme d'à côté,1981,tt0082370,movie,106.0,"Drama,Romance",7.3,7416.0,28.0,FR,\N,François Truffaut,1932,1984,"writer,director,producer"
1383,2324,Vivement dimanche!,1983,tt0086551,movie,110.0,"Comedy,Crime,Mystery",7.2,6032.0,13.0,FR,\N,François Truffaut,1932,1984,"writer,director,producer"
1384,1123,Les chemins de la haute ville,1959,tt0053226,movie,117.0,"Drama,Romance",7.5,5495.0,18.0,FR,\N,Jack Clayton,1921,1995,"producer,director,assistant_director"
1385,1205,Les Innocents,1961,tt0055018,movie,100.0,Horror,7.8,27333.0,31.0,FR,\N,Jack Clayton,1921,1995,"producer,director,assistant_director"
1386,1397,Le mangeur de citrouilles,1964,tt0058500,movie,118.0,Drama,7.2,2129.0,16.0,FR,\N,Jack Clayton,1921,1995,"producer,director,assistant_director"
1387,1542,Chaque soir à neuf heures,1967,tt0062089,movie,104.0,"Drama,Thriller",7.3,1787.0,8.0,FR,\N,Jack Clayton,1921,1995,"producer,director,assistant_director"
1388,1125,Shadows,1958,tt0053270,movie,81.0,"Drama,Romance",7.3,10565.0,10.0,FR,\N,John Cassavetes,1929,1989,"actor,director,writer"
1389,1304,Un enfant attend,1963,tt0056930,movie,102.0,Drama,7.2,2546.0,17.0,FR,\N,John Cassavetes,1929,1989,"actor,director,writer"
1390,1565,Faces,1968,tt0062952,movie,130.0,Drama,7.6,9696.0,21.0,FR,\N,John Cassavetes,1929,1989,"actor,director,writer"
1391,1676,Les Maris,1970,tt0065867,movie,154.0,"Comedy,Drama",7.3,5696.0,12.0,FR,\N,John Cassavetes,1929,1989,"actor,director,writer"
1392,1743,Ainsi va l'amour,1971,tt0067433,movie,114.0,"Comedy,Drama,Romance",7.3,4182.0,20.0,FR,\N,John Cassavetes,1929,1989,"actor,director,writer"
1393,1922,Une femme sous influence,1974,tt0072417,movie,155.0,"Drama,Romance",8.2,22360.0,6.0,FR,\N,John Cassavetes,1929,1989,"actor,director,writer"
1394,1993,Le bal des vauriens,1976,tt0074749,movie,135.0,"Crime,Drama,Thriller",7.4,11430.0,13.0,FR,\N,John Cassavetes,1929,1989,"actor,director,writer"
1395,2131,Opening Night,1977,tt0079672,movie,144.0,Drama,8.0,9492.0,14.0,FR,\N,John Cassavetes,1929,1989,"actor,director,writer"
1396,2170,Gloria,1980,tt0080798,movie,123.0,"Crime,Drama,Thriller",7.2,8845.0,24.0,FR,\N,John Cassavetes,1929,1989,"actor,director,writer"
1397,2354,Love Streams - Torrents d'amour,1984,tt0087644,movie,141.0,Drama,7.8,5334.0,15.0,FR,\N,John Cassavetes,1929,1989,"actor,director,writer"
1398,1126,Le signe du lion,1962,tt0053279,movie,103.0,Drama,7.3,1766.0,16.0,FR,\N,Éric Rohmer,1920,2010,"director,writer,actor"
1399,1517,La collectionneuse,1967,tt0061495,movie,89.0,"Comedy,Drama,Romance",7.5,7070.0,15.0,FR,\N,Éric Rohmer,1920,2010,"director,writer,actor"
1400,1632,Ma nuit chez Maud,1969,tt0064612,movie,110.0,"Comedy,Drama,Romance",7.9,11033.0,3.0,FR,\N,Éric Rohmer,1920,2010,"director,writer,actor"
1401,1672,Le genou de Claire,1970,tt0065772,movie,105.0,"Drama,Romance",7.6,9489.0,16.0,FR,\N,Éric Rohmer,1920,2010,"director,writer,actor"
1402,1774,"L'amour, l'après-midi",1972,tt0068205,movie,97.0,"Comedy,Drama,Romance",7.7,6652.0,11.0,FR,\N,Éric Rohmer,1920,2010,"director,writer,actor"
1403,1997,La marquise d'O...,1976,tt0074870,movie,102.0,"Drama,History",7.1,2352.0,15.0,FR,\N,Éric Rohmer,1920,2010,"director,writer,actor"
1404,2168,La femme de l'aviateur,1981,tt0080728,movie,106.0,"Comedy,Drama,Romance",7.6,3718.0,20.0,FR,\N,Éric Rohmer,1920,2010,"director,writer,actor"
1405,2313,Pauline à la plage,1983,tt0086087,movie,95.0,"Comedy,Drama,Romance",7.3,8000.0,11.0,FR,\N,Éric Rohmer,1920,2010,"director,writer,actor"
1406,2359,Les nuits de la pleine lune,1984,tt0087821,movie,101.0,"Comedy,Drama,Romance",7.4,3995.0,16.0,FR,\N,Éric Rohmer,1920,2010,"director,writer,actor"
1407,2431,4 aventures de Reinette et Mirabelle,1987,tt0090565,movie,99.0,"Comedy,Drama,Romance",7.7,2104.0,23.0,FR,\N,Éric Rohmer,1920,2010,"director,writer,actor"
1408,2472,Le rayon vert,1986,tt0091830,movie,99.0,"Drama,Romance",7.7,7367.0,17.0,FR,\N,Éric Rohmer,1920,2010,"director,writer,actor"
1409,2484,Comédies et proverbes,1987,tt0092550,movie,103.0,"Comedy,Drama,Romance",7.6,4091.0,14.0,FR,\N,Éric Rohmer,1920,2010,"director,writer,actor"
1410,2620,Conte de printemps,1990,tt0097106,movie,108.0,"Comedy,Drama,Romance",7.2,3859.0,19.0,FR,\N,Éric Rohmer,1920,2010,"director,writer,actor"
1411,2778,Conte d'hiver,1992,tt0104008,movie,114.0,Drama,7.3,4289.0,26.0,FR,\N,Éric Rohmer,1920,2010,"director,writer,actor"
1412,3020,Les rendez-vous de Paris,1995,tt0114266,movie,98.0,"Comedy,Romance",7.3,1715.0,5.0,FR,\N,Éric Rohmer,1920,2010,"director,writer,actor"
1413,3060,Conte d'été,1996,tt0115940,movie,113.0,"Comedy,Drama,Romance",7.6,6726.0,5.0,FR,\N,Éric Rohmer,1920,2010,"director,writer,actor"
1414,3277,Conte d'automne,1998,tt0137439,movie,112.0,"Comedy,Drama,Romance",7.5,4613.0,15.0,FR,\N,Éric Rohmer,1920,2010,"director,writer,actor"
1415,1129,Le Destin d'un homme,1959,tt0053317,movie,103.0,"Drama,War",8.0,2885.0,3.0,FR,\N,Sergey Bondarchuk,1920,1994,"actor,writer,director"
1416,1600,Guerre et paix,1965,tt0063794,movie,100.0,"Drama,History,Romance",8.3,6458.0,7.0,FR,\N,Sergey Bondarchuk,1920,1994,"actor,writer,director"
1417,1705,Waterloo,1970,tt0066549,movie,134.0,"Action,Biography,Drama",7.3,9104.0,6.0,FR,\N,Sergey Bondarchuk,1920,1994,"actor,writer,director"
1418,1952,Ils ont combattu pour la patrie,1975,tt0073488,movie,137.0,"Drama,War",8.0,2420.0,3.0,FR,\N,Sergey Bondarchuk,1920,1994,"actor,writer,director"
1419,1134,Les yeux sans visage,1960,tt0053459,movie,90.0,"Drama,Horror",7.7,28049.0,37.0,FR,\N,Georges Franju,1912,1987,"director,writer,composer"
1420,1318,Judex,1963,tt0057207,movie,98.0,"Crime,Drama,Thriller",7.1,2350.0,2.0,FR,\N,Georges Franju,1912,1987,"director,writer,composer"
1421,1136,À bout de souffle,1960,tt0053472,movie,90.0,"Crime,Drama",7.8,74138.0,17.0,FR,\N,Jean-Luc Godard,1930,\N,"director,writer,editor"
1422,1163,Le Petit Soldat,1963,tt0054177,movie,88.0,"Drama,War",7.2,6437.0,22.0,FR,\N,Jean-Luc Godard,1930,\N,"director,writer,editor"
1423,1233,Une femme est une femme,1961,tt0055572,movie,85.0,"Comedy,Drama,Romance",7.5,15738.0,4.0,FR,\N,Jean-Luc Godard,1930,\N,"director,writer,editor"
1424,1291,Vivre sa vie,1962,tt0056663,movie,80.0,Drama,8.0,28576.0,28.0,FR,\N,Jean-Luc Godard,1930,\N,"director,writer,editor"
1425,1330,Le mépris,1963,tt0057345,movie,103.0,"Drama,Romance",7.6,29305.0,20.0,FR,\N,Jean-Luc Godard,1930,\N,"director,writer,editor"
1426,1359,Bande à part,1964,tt0057869,movie,95.0,"Comedy,Crime,Drama",7.7,23038.0,25.0,FR,\N,Jean-Luc Godard,1930,\N,"director,writer,editor"
1427,1407,Une femme mariée,1964,tt0058701,movie,95.0,Drama,7.3,3238.0,11.0,FR,\N,Jean-Luc Godard,1930,\N,"director,writer,editor"
1428,1413,Alphaville,1965,tt0058898,movie,99.0,"Drama,Mystery,Sci-Fi",7.1,23269.0,15.0,FR,\N,Jean-Luc Godard,1930,\N,"director,writer,editor"
1429,1440,Pierrot le fou,1965,tt0059592,movie,110.0,"Crime,Drama,Romance",7.6,30057.0,4.0,FR,\N,Jean-Luc Godard,1930,\N,"director,writer,editor"
1430,1487,Masculin féminin,1966,tt0060675,movie,110.0,"Drama,Romance",7.5,12954.0,2.0,FR,\N,Jean-Luc Godard,1930,\N,"director,writer,editor"
1431,1516,"La chinoise, ou plutôt à la chinoise: Un film en train de se faire",1967,tt0061473,movie,95.0,"Comedy,Drama",7.1,6314.0,1.0,FR,\N,Jean-Luc Godard,1930,\N,"director,writer,editor"
1432,1145,Le cabotin,1960,tt0053796,movie,96.0,Drama,7.1,3035.0,6.0,FR,\N,Tony Richardson,1928,1991,"director,producer,writer"
1433,1230,Un goût de miel,1961,tt0055506,movie,101.0,Drama,7.5,5002.0,26.0,FR,\N,Tony Richardson,1928,1991,"director,producer,writer"
1434,1268,La solitude du coureur de fond,1962,tt0056194,movie,104.0,"Drama,Sport",7.6,7979.0,2.0,FR,\N,Tony Richardson,1928,1991,"director,producer,writer"
1435,1432,Le cher disparu,1965,tt0059410,movie,122.0,Comedy,7.1,3282.0,5.0,FR,\N,Tony Richardson,1928,1991,"director,producer,writer"
1436,1152,Le rouleau compresseur et le violon,1961,tt0053987,movie,46.0,Drama,7.4,5698.0,19.0,FR,\N,Andrei Tarkovsky,1932,1986,"writer,director,actor"
1437,1458,Andreï Roublev,1966,tt0060107,movie,205.0,"Biography,Drama,History",8.1,47873.0,45.0,FR,\N,Andrei Tarkovsky,1932,1986,"writer,director,actor"
1438,1812,Solarisse,1972,tt0069293,movie,167.0,"Drama,Mystery,Sci-Fi",8.1,82158.0,21.0,FR,\N,Andrei Tarkovsky,1932,1986,"writer,director,actor"
1439,2141,Stalker,1979,tt0079944,movie,162.0,"Drama,Sci-Fi",8.2,118964.0,5.0,FR,\N,Andrei Tarkovsky,1932,1986,"writer,director,actor"
1440,2311,Nostalghia,1983,tt0086022,movie,125.0,Drama,8.1,23857.0,12.0,FR,\N,Andrei Tarkovsky,1932,1986,"writer,director,actor"
1441,2468,Le sacrifice,1986,tt0091670,movie,149.0,Drama,8.1,24998.0,27.0,FR,\N,Andrei Tarkovsky,1932,1986,"writer,director,actor"
1442,1153,Le mystère Rygseck,1960,tt0054001,movie,109.0,"Comedy,Crime,Mystery",7.9,1810.0,12.0,FR,\N,Matti Kassila,1924,2018,"director,writer,actor"
1443,1154,Macario,1960,tt0054042,movie,91.0,"Drama,Fantasy,Mystery",8.4,2833.0,8.0,FR,\N,Roberto Gavaldón,1909,1986,"director,writer,assistant_director"
1444,1156,Le Masque du démon,1960,tt0054067,movie,87.0,Horror,7.2,13920.0,28.0,FR,\N,Mario Bava,1914,1980,"cinematographer,special_effects,director"
1445,1336,La fille qui en savait trop,1963,tt0057443,movie,86.0,"Comedy,Horror,Mystery",7.1,4032.0,15.0,FR,\N,Mario Bava,1914,1980,"cinematographer,special_effects,director"
1446,1347,Les trois visages de la peur,1963,tt0057603,movie,92.0,Horror,7.1,10654.0,15.0,FR,\N,Mario Bava,1914,1980,"cinematographer,special_effects,director"
1447,1400,L'atelier de la peur,1964,tt0058567,movie,88.0,"Horror,Mystery,Thriller",7.2,9379.0,12.0,FR,\N,Mario Bava,1914,1980,"cinematographer,special_effects,director"
1448,1882,Les chiens enragés,1974,tt0071275,movie,96.0,"Crime,Drama,Thriller",7.5,4289.0,11.0,FR,\N,Mario Bava,1914,1980,"cinematographer,special_effects,director"
1449,1157,Etoile cachée,1960,tt0054073,movie,126.0,"Drama,Musical",8.0,2448.0,8.0,FR,\N,Ritwik Ghatak,1925,1976,"director,writer,actor"
1450,1167,La Fille à la valise,1961,tt0054225,movie,121.0,"Drama,Romance",7.6,1751.0,21.0,FR,\N,Valerio Zurlini,1926,1982,"writer,director,miscellaneous"
1451,1807,Le professeur,1972,tt0069120,movie,132.0,"Drama,Romance",7.2,1839.0,8.0,FR,\N,Valerio Zurlini,1926,1982,"writer,director,miscellaneous"
1452,1983,Le désert des Tartares,1976,tt0074400,movie,140.0,"Drama,History,War",7.5,1997.0,18.0,FR,\N,Valerio Zurlini,1926,1982,"writer,director,miscellaneous"
1453,1169,"Samedi soir, dimanche matin",1960,tt0054269,movie,89.0,"Drama,Romance",7.6,7772.0,23.0,FR,\N,Karel Reisz,1926,2002,"director,producer,writer"
1454,1892,Le flambeur,1974,tt0071532,movie,111.0,"Crime,Drama",7.2,4174.0,5.0,FR,\N,Karel Reisz,1926,2002,"director,producer,writer"
1455,2417,Sweet Dreams,1985,tt0090110,movie,115.0,"Biography,Drama,Music",7.1,4270.0,5.0,FR,\N,Karel Reisz,1926,2002,"director,producer,writer"
1456,1176,Les Robinsons des mers du sud,1960,tt0054357,movie,126.0,"Adventure,Family",7.2,14478.0,11.0,FR,\N,Ken Annakin,1914,2009,"director,writer,producer"
1457,1178,La Machine à explorer le temps,1960,tt0054387,movie,103.0,"Adventure,Romance,Sci-Fi",7.6,36473.0,30.0,FR,\N,George Pal,1908,1980,"director,producer,cinematographer"
1458,1355,Le cirque du docteur Lao,1964,tt0057812,movie,100.0,"Fantasy,Mystery,Western",7.2,4502.0,19.0,FR,\N,George Pal,1908,1980,"director,producer,cinematographer"
1459,1182,Un taxi pour Tobrouk,1961,tt0054425,movie,95.0,"Drama,War",7.2,1630.0,9.0,FR,\N,Denys de La Patellière,1921,2013,"director,writer,assistant_director"
1460,1183,Le village des damnés,1960,tt0054443,movie,77.0,"Horror,Sci-Fi",7.3,15495.0,32.0,FR,\N,Wolf Rilla,1920,2005,"director,writer,producer"
1461,1188,Accatone,1961,tt0054599,movie,117.0,Drama,7.8,7799.0,2.0,FR,\N,Pier Paolo Pasolini,1922,1975,"writer,director,actor"
1462,1273,Mamma Roma,1962,tt0056215,movie,106.0,Drama,7.8,8413.0,12.0,FR,\N,Pier Paolo Pasolini,1922,1975,"writer,director,actor"
1463,1364,Enquête sur la sexualité,1964,tt0057960,movie,92.0,Documentary,7.5,1582.0,12.0,FR,\N,Pier Paolo Pasolini,1922,1975,"writer,director,actor"
1464,1408,L'Évangile selon saint Matthieu,1964,tt0058715,movie,137.0,"Biography,Drama,History",7.7,10992.0,13.0,FR,\N,Pier Paolo Pasolini,1922,1975,"writer,director,actor"
1465,1507,"Des oiseaux, petits et gros",1966,tt0061132,movie,89.0,"Comedy,Drama,Fantasy",7.3,4335.0,15.0,FR,\N,Pier Paolo Pasolini,1922,1975,"writer,director,actor"
1466,1522,Oedipe Roi,1967,tt0061613,movie,104.0,Drama,7.4,5268.0,26.0,FR,\N,Pier Paolo Pasolini,1922,1975,"writer,director,actor"
1467,1596,Théorème,1968,tt0063678,movie,98.0,"Drama,Mystery",7.2,12325.0,18.0,FR,\N,Pier Paolo Pasolini,1922,1975,"writer,director,actor"
1468,1665,Le Décaméron,1971,tt0065622,movie,111.0,"Comedy,Drama,History",7.1,10026.0,5.0,FR,\N,Pier Paolo Pasolini,1922,1975,"writer,director,actor"
1469,1191,Baby Boy Frankie,1961,tt0054687,movie,77.0,"Crime,Drama,Thriller",7.5,3758.0,11.0,FR,\N,Allen Baron,1927,\N,"director,writer,actor"
1470,1193,Cochons et Cuirassés,1961,tt0054709,movie,108.0,"Action,Comedy,Crime",7.5,2040.0,14.0,FR,\N,Shôhei Imamura,1926,2006,"director,writer,assistant_director"
1471,1333,La Femme insecte,1963,tt0057363,movie,123.0,Drama,7.5,1939.0,13.0,FR,\N,Shôhei Imamura,1926,2006,"director,writer,assistant_director"
1472,1483,Le pornographe,1966,tt0060560,movie,128.0,"Comedy,Drama",7.3,2126.0,4.0,FR,\N,Shôhei Imamura,1926,2006,"director,writer,assistant_director"
1473,2112,La vengeance est à moi,1979,tt0079182,movie,140.0,"Crime,Drama",7.8,5918.0,7.0,FR,\N,Shôhei Imamura,1926,2006,"director,writer,assistant_director"
1474,2634,Pluie noire,1989,tt0097694,movie,123.0,Drama,7.9,3050.0,6.0,FR,\N,Shôhei Imamura,1926,2006,"director,writer,assistant_director"
1475,3194,L'anguille,1997,tt0120408,movie,117.0,Drama,7.4,5548.0,14.0,FR,\N,Shôhei Imamura,1926,2006,"director,writer,assistant_director"
1476,1197,Le Jour où la Terre prit feu,1961,tt0054790,movie,99.0,"Drama,Romance,Sci-Fi",7.2,4697.0,20.0,FR,\N,Val Guest,1911,2006,"writer,director,soundtrack"
1477,1202,La guerre des boutons,1962,tt0054949,movie,90.0,"Comedy,Family",7.4,2421.0,19.0,FR,\N,Yves Robert,1920,2002,"actor,producer,writer"
1478,1510,Alexandre le bienheureux,1968,tt0061343,movie,100.0,"Comedy,Drama",7.4,1966.0,15.0,FR,\N,Yves Robert,1920,2002,"actor,producer,writer"
1479,1788,Le grand blond avec une chaussure noire,1972,tt0068655,movie,90.0,"Comedy,Mystery",7.3,7495.0,17.0,FR,\N,Yves Robert,1920,2002,"actor,producer,writer"
1480,2053,Un éléphant ça trompe énormément,1976,tt0076852,movie,110.0,"Comedy,Romance",7.1,1908.0,11.0,FR,\N,Yves Robert,1920,2002,"actor,producer,writer"
1481,2665,Le château de ma mère,1990,tt0099266,movie,98.0,"Adventure,Biography,Comedy",7.6,4847.0,7.0,FR,\N,Yves Robert,1920,2002,"actor,producer,writer"
1482,2673,La gloire de mon père,1990,tt0099669,movie,105.0,"Adventure,Biography,Drama",7.6,6084.0,19.0,FR,\N,Yves Robert,1920,2002,"actor,producer,writer"
1483,1206,The Intruder,1962,tt0055019,movie,84.0,Drama,7.6,3018.0,2.0,FR,\N,Roger Corman,1926,\N,"producer,director,actor"
1484,1221,Le puits et le pendule,1961,tt0055304,movie,80.0,"Drama,Horror,Mystery",7.1,12918.0,20.0,FR,\N,Roger Corman,1926,\N,"producer,director,actor"
1485,1211,Lola,1961,tt0055093,movie,90.0,"Drama,Romance",7.6,5506.0,6.0,FR,\N,Jacques Demy,1931,1990,"soundtrack,director,writer"
1486,1298,La baie des anges,1963,tt0056846,movie,90.0,"Drama,Romance",7.3,3057.0,5.0,FR,\N,Jacques Demy,1931,1990,"soundtrack,director,writer"
1487,1394,Les parapluies de Cherbourg,1964,tt0058450,movie,91.0,"Drama,Musical,Romance",7.8,24133.0,10.0,FR,\N,Jacques Demy,1931,1990,"soundtrack,director,writer"
1488,1563,Les demoiselles de Rochefort,1967,tt0062873,movie,120.0,"Comedy,Drama,Musical",7.7,8679.0,22.0,FR,\N,Jacques Demy,1931,1990,"soundtrack,director,writer"
1489,1215,Le train de 16h50,1961,tt0055205,movie,87.0,"Comedy,Crime,Drama",7.4,6800.0,23.0,FR,\N,George Pollock,1907,1979,"assistant_director,director,special_effects"
1490,1327,Meurtre au galop,1963,tt0057334,movie,81.0,"Comedy,Crime,Drama",7.3,5476.0,23.0,FR,\N,George Pollock,1907,1979,"assistant_director,director,special_effects"
1491,1387,Passage à tabac,1964,tt0058382,movie,93.0,"Comedy,Crime,Drama",7.1,4684.0,20.0,FR,\N,George Pollock,1907,1979,"assistant_director,director,special_effects"
1492,1388,Lady détective entre en scène,1964,tt0058383,movie,90.0,"Comedy,Crime,Drama",7.2,5044.0,27.0,FR,\N,George Pollock,1907,1979,"assistant_director,director,special_effects"
1493,1219,La vengeance aux deux visages,1961,tt0055257,movie,141.0,"Drama,Western",7.1,10270.0,21.0,FR,\N,Marlon Brando,1924,2004,"actor,soundtrack,director"
1494,1220,La fiancée de Papa,1961,tt0055277,movie,129.0,"Comedy,Family,Romance",7.1,19208.0,6.0,FR,\N,David Swift,1919,2001,"writer,director,producer"
1495,1224,L'emploi,1961,tt0055320,movie,93.0,Drama,8.0,4607.0,20.0,FR,\N,Ermanno Olmi,1931,2018,"director,writer,editor"
1496,1257,Les fiancés,1963,tt0055981,movie,77.0,Drama,7.6,1802.0,4.0,FR,\N,Ermanno Olmi,1931,2018,"director,writer,editor"
1497,2054,L'arbre aux sabots,1978,tt0077138,movie,186.0,"Drama,History",7.9,5438.0,15.0,FR,\N,Ermanno Olmi,1931,2018,"director,writer,editor"
1498,2585,La légende du saint buveur,1988,tt0095513,movie,128.0,Drama,7.2,1632.0,13.0,FR,\N,Ermanno Olmi,1931,2018,"director,writer,editor"
1499,1225,Un raisin au soleil,1961,tt0055353,movie,128.0,Drama,8.0,7311.0,2.0,FR,\N,Daniel Petrie,1920,2004,"director,producer,actor"
1500,2184,Resurrection,1980,tt0081414,movie,103.0,"Drama,Fantasy",7.2,2737.0,9.0,FR,\N,Daniel Petrie,1920,2004,"director,producer,actor"
1501,1226,Salvatore Giuliano,1962,tt0055399,movie,123.0,"Crime,Drama,History",7.4,2991.0,6.0,FR,\N,Francesco Rosi,1922,2015,"writer,director,assistant_director"
1502,1324,Main basse sur la ville,1963,tt0057286,movie,101.0,Drama,7.7,2557.0,11.0,FR,\N,Francesco Rosi,1922,2015,"writer,director,assistant_director"
1503,1778,L'affaire Mattei,1972,tt0068346,movie,116.0,"Biography,Drama,History",7.6,1739.0,5.0,FR,\N,Francesco Rosi,1922,2015,"writer,director,assistant_director"
1504,1977,Cadavres exquis,1976,tt0074262,movie,120.0,"Crime,Mystery,Thriller",7.4,2074.0,21.0,FR,\N,Francesco Rosi,1922,2015,"writer,director,assistant_director"
1505,2108,Le Christ s'est arrêté à Eboli,1979,tt0079010,movie,150.0,Drama,7.7,2107.0,21.0,FR,\N,Francesco Rosi,1922,2015,"writer,director,assistant_director"
1506,1229,Hurler de peur,1961,tt0055505,movie,81.0,"Horror,Thriller",7.4,4073.0,24.0,FR,\N,Seth Holt,1923,1971,"director,editor,editorial_department"
1507,1434,Confession à un cadavre,1965,tt0059496,movie,91.0,"Mystery,Thriller",7.2,5502.0,19.0,FR,\N,Seth Holt,1923,1971,"director,editor,editorial_department"
1508,1231,Ville sans pitié,1961,tt0055539,movie,105.0,"Crime,Drama",7.2,1654.0,9.0,FR,\N,Gottfried Reinhardt,1913,1994,"director,producer,writer"
